fogex@node-2,vm.system_counts.atom_count,,45120,1653001982229927
fogex@node-2,vm.system_counts.atom_count,,45120,1653001977228732
fogex@node-2,vm.system_counts.atom_count,,45120,1653001972228068
fogex@node-2,vm.system_counts.atom_count,,45120,1653001967226818
fogex@node-2,vm.system_counts.atom_count,,45120,1653001962225818
fogex@node-2,vm.system_counts.atom_count,,45120,1653001957224823
fogex@node-2,vm.system_counts.atom_count,,45120,1653001952223965
fogex@node-2,vm.system_counts.atom_count,,45120,1653001947222795
fogex@node-2,vm.system_counts.atom_count,,45120,1653001942221609
fogex@node-2,vm.system_counts.atom_count,,45120,1653001937221335
fogex@node-2,vm.system_counts.atom_count,,45120,1653001932219820
fogex@node-2,vm.system_counts.atom_count,,45120,1653001927219036
fogex@node-2,vm.system_counts.atom_count,,45120,1653001922218104
fogex@node-2,vm.system_counts.atom_count,,45120,1653001917216904
fogex@node-2,vm.system_counts.atom_count,,45120,1653001912215639
fogex@node-2,vm.system_counts.atom_count,,45120,1653001907214851
fogex@node-2,vm.system_counts.atom_count,,45120,1653001902213595
fogex@node-2,vm.system_counts.atom_count,,45120,1653001897210698
fogex@node-2,vm.system_counts.atom_count,,45120,1653001892209802
fogex@node-2,vm.system_counts.atom_count,,45120,1653001887209247
fogex@node-2,vm.system_counts.atom_count,,45120,1653001882207761
fogex@node-2,vm.system_counts.atom_count,,45120,1653001877206869
fogex@node-2,vm.system_counts.atom_count,,45120,1653001872205682
fogex@node-2,vm.system_counts.atom_count,,45120,1653001867203659
fogex@node-2,vm.system_counts.atom_count,,45120,1653001862203092
fogex@node-2,vm.system_counts.atom_count,,45120,1653001857201899
fogex@node-2,vm.system_counts.atom_count,,45120,1653001852200648
fogex@node-2,vm.system_counts.atom_count,,45120,1653001847199738
fogex@node-2,vm.system_counts.atom_count,,45120,1653001842198770
fogex@node-2,vm.system_counts.atom_count,,45120,1653001837197881
fogex@node-2,vm.system_counts.atom_count,,45120,1653001832197183
fogex@node-2,vm.system_counts.atom_count,,45120,1653001827196002
fogex@node-2,vm.system_counts.atom_count,,45120,1653001822194876
fogex@node-2,vm.system_counts.atom_count,,45120,1653001817193962
