fogex@node-3,vm.memory.total,,83844.056,1653001985084421
fogex@node-3,vm.memory.total,,83837.336,1653001980083389
fogex@node-3,vm.memory.total,,83710.75200000001,1653001975082358
fogex@node-3,vm.memory.total,,83689.232,1653001970081369
fogex@node-3,vm.memory.total,,83860.296,1653001965080295
fogex@node-3,vm.memory.total,,83883.848,1653001960079334
fogex@node-3,vm.memory.total,,83618.568,1653001955078140
fogex@node-3,vm.memory.total,,83672.688,1653001950076495
fogex@node-3,vm.memory.total,,83268.11200000001,1653001945075310
fogex@node-3,vm.memory.total,,83377.984,1653001940074259
fogex@node-3,vm.memory.total,,83826.952,1653001935073768
fogex@node-3,vm.memory.total,,83282.568,1653001930072129
fogex@node-3,vm.memory.total,,83902.672,1653001925071079
fogex@node-3,vm.memory.total,,83214.488,1653001920070537
fogex@node-3,vm.memory.total,,83971.68000000001,1653001915069220
fogex@node-3,vm.memory.total,,84287.776,1653001910068321
fogex@node-3,vm.memory.total,,83344.82400000001,1653001905067314
fogex@node-3,vm.memory.total,,83343.75200000001,1653001900066224
fogex@node-3,vm.memory.total,,83670.82400000001,1653001895065417
fogex@node-3,vm.memory.total,,82722.272,1653001890064729
fogex@node-3,vm.memory.total,,82554.24,1653001885063395
fogex@node-3,vm.memory.total,,82432.912,1653001880062390
fogex@node-3,vm.memory.total,,82539.144,1653001875061338
fogex@node-3,vm.memory.total,,83070.75200000001,1653001870060179
fogex@node-3,vm.memory.total,,83027.232,1653001865059421
fogex@node-3,vm.memory.total,,82899.944,1653001860058313
fogex@node-3,vm.memory.total,,82599.672,1653001855057132
fogex@node-3,vm.memory.total,,83209.128,1653001850056173
fogex@node-3,vm.memory.total,,82885.52,1653001845055121
fogex@node-3,vm.memory.total,,82556.008,1653001840054731
fogex@node-3,vm.memory.total,,82965.92,1653001835053308
fogex@node-3,vm.memory.total,,83041.488,1653001830052313
fogex@node-3,vm.memory.total,,83394.88,1653001825051180
fogex@node-3,vm.memory.total,,84490.856,1653001820050254
