fogex@node-1,events.total,notification_registered,1,1652999396962923
fogex@node-1,events.total,notification_registered,1,1652999396953826
fogex@node-1,events.total,vital_signs_registered,1,1652999396949585
fogex@node-1,events.total,notification_registered,1,1652999396946577
fogex@node-1,events.total,vital_signs_registered,1,1652999396942800
fogex@node-1,events.total,notification_registered,1,1652999396939497
fogex@node-1,events.total,vital_signs_registered,1,1652999396936035
fogex@node-1,events.total,notification_registered,1,1652999396930380
fogex@node-1,events.total,vital_signs_registered,1,1652999396926318
fogex@node-1,events.total,vital_signs_registered,1,1652999396917399
fogex@node-1,events.total,notification_registered,1,1652999396846816
fogex@node-1,events.total,notification_registered,1,1652999396842214
fogex@node-1,events.total,vital_signs_registered,1,1652999396839356
fogex@node-1,events.total,notification_registered,1,1652999396836596
fogex@node-1,events.total,vital_signs_registered,1,1652999396832084
fogex@node-1,events.total,notification_registered,1,1652999396829539
fogex@node-1,events.total,vital_signs_registered,1,1652999396826647
fogex@node-1,events.total,notification_registered,1,1652999396820139
fogex@node-1,events.total,vital_signs_registered,1,1652999396815971
fogex@node-1,events.total,vital_signs_registered,1,1652999396807438
fogex@node-1,events.total,notification_registered,1,1652999396730140
fogex@node-1,events.total,notification_registered,1,1652999396726294
fogex@node-1,events.total,vital_signs_registered,1,1652999396722800
fogex@node-1,events.total,notification_registered,1,1652999396719624
fogex@node-1,events.total,vital_signs_registered,1,1652999396717134
fogex@node-1,events.total,notification_registered,1,1652999396716134
fogex@node-1,events.total,vital_signs_registered,1,1652999396711370
fogex@node-1,events.total,notification_registered,1,1652999396705617
fogex@node-1,events.total,vital_signs_registered,1,1652999396703431
fogex@node-1,events.total,vital_signs_registered,1,1652999396695893
fogex@node-1,events.total,notification_registered,1,1652999396633866
fogex@node-1,events.total,notification_registered,1,1652999396626187
fogex@node-1,events.total,vital_signs_registered,1,1652999396624057
fogex@node-1,events.total,notification_registered,1,1652999396620176
fogex@node-1,events.total,vital_signs_registered,1,1652999396617694
fogex@node-1,events.total,notification_registered,1,1652999396612583
fogex@node-1,events.total,vital_signs_registered,1,1652999396607891
fogex@node-1,events.total,notification_registered,1,1652999396604334
fogex@node-1,events.total,vital_signs_registered,1,1652999396598853
fogex@node-1,events.total,vital_signs_registered,1,1652999396590529
fogex@node-1,events.total,notification_registered,1,1652999396515344
fogex@node-1,events.total,notification_registered,1,1652999396511354
